time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0027217081745386,0,5543.361371138,7728.3496603727,11443.596972248,-0.00042506528596013,-0.014604552705311,-9713.4283684012
