time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0030495811825072,0,6646.1340555058,9494.7156445271,13942.070427545,-0.0008223252422998,-0.018262909072307,-12250.753982272
