time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0046596285445956,0,10893.429733798,15792.206037158,23074.684723491,-0.0016253901127772,-0.029929387549206,-20686.980349483
