time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0042881562974038,0,7781.1392936378,10661.334610618,15882.07892998,-0.00040705030989117,-0.021376090239767,-13140.828823796
