time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0030083025181571,0,8461.4963552911,12747.10293802,18389.1182418,-0.0018366424919736,-0.023642952186596,-17338.41686109
