time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0032723458760659,0,7786.8131470423,11385.855288849,16588.527316362,-0.0013083262300408,-0.021934318429921,-15044.582427336
