time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0035939978978618,0,8398.0617841979,12193.387635586,17807.091049269,-0.00128550844607,-0.023259403843626,-15997.658695091
