time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0031499406051803,0,6619.2201574998,9254.5516208462,13690.054181227,-0.00053035650180055,-0.017113211798079,-11668.065972752
