time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0030708419314833,0,7299.1010882215,10770.997069858,15644.809881612,-0.0014082065457328,-0.021573856339114,-14362.003182414
