time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.004360059497162,0,10451.912328186,15268.281479723,22252.051647719,-0.0017178675840174,-0.029086127970714,-20155.460850861
