time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0030355094759533,0,6771.937377914,9759.1564919925,14288.108288889,-0.0009580642107767,-0.018944341775594,-12706.531369518
