time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0053396820697142,0,14581.876691884,21820.164919838,31547.662982141,-0.0029786424576196,-0.040421793420494,-29490.681782891
