time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0036053313918373,0,8242.8082364584,11854.781965077,17368.160963395,-0.0010983185871424,-0.022283283157876,-15402.785312248
