time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0043350002051838,0,8778.9724339538,12208.774224239,18093.510977767,-0.00063145060589864,-0.023011317650277,-15302.348735525
