time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0040406265773688,0,8775.3248037438,12527.588257748,18399.993415186,-0.0010749839921419,-0.024117931331275,-16151.938837319
