time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0034370322845665,0,8790.0272454274,12950.33799309,18820.317509205,-0.0015396556024357,-0.023946316059657,-17240.745575262
