time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0040206171785243,0,9985.1365236096,14874.199822592,21537.294301679,-0.0021077047459532,-0.029694876074023,-20015.884076898
